PLAYER NAME             KILLS   DEATHS     KDR   PLAYED WITH CHAMPION(S)
Kurri                       2       11    0.18   LeeSin
LastWord                    2       11    0.18   Sivir
MPower3                     2       11    0.18   Annie
Magiron                     2       11    0.18   Nami
MyckieMouse713              2       11    0.18   Singed
RATNIK1987                  2       11    0.18   Braum
Raheal09                    2       11    0.18   Urgot
RandomJJ                    2       11    0.18   Leona
ReallyNice                  2       11    0.18   Zyra
Rob                         2       11    0.18   Blitzcrank
Shaeman111                  2       11    0.18   Nasus
SirJandru                   2       11    0.18   Thresh
SoulR3aper254               2       11    0.18   Leona
TimingIsKey                 2       11    0.18   Thresh
VargV1kernes                2       11    0.18   Veigar
WilliamSlayz                2       11    0.18   Corki
WorldHavoc91                2       11    0.18   Rek'Sai
YOloDanni                   2       11    0.18   Braum
djmexatron                  2       11    0.18   Cho'Gath
iArizona                    2       11    0.18   Vel'Koz
keximeiruguo                2       11    0.18   Singed
kntbs                       2       11    0.18   Blitzcrank
mjlmarsh                    2       11    0.18   Diana
orator                      2       11    0.18   Talon
wraithvein                  2       11    0.18   Urgot
Ballenteines                2       12    0.17   Thresh
BiteMeComeOn                2       12    0.17   Lucian
Bloodshot92                 2       12    0.17   Soraka
CallMeThisav                2       12    0.17   Wukong
Deftsu12                    2       12    0.17   Nami
DemiGodMaximus              2       12    0.17   Nami
Finatic                     2       12    0.17   Annie
GenioDoMau                  2       12    0.17   Malzahar
IPreferWomen                2       12    0.17   Sejuani
InspiredRage                2       12    0.17   Maokai, Rek'Sai
JoeChamp                    2       12    0.17   Bard
PLAYERgoneWILD              2       12    0.17   Darius
PuzzledLight                2       12    0.17   Garen
RicoSupreme                 2       12    0.17   Sona
Tommypoorjohn               2       12    0.17   Sejuani
illBustaCapinYa             2       12    0.17   Jax
insomniajack                2       12    0.17   Fiddlesticks
k4mikaza                    2       12    0.17   Tristana
vGxXDestroyXD               2       12    0.17   Blitzcrank
1objection                  1        6    0.17   Braum
ALS162                      1        6    0.17   Shen
APrius35                    1        6    0.17   Hecarim
ATColdblood                 1        6    0.17   Janna
AY0ForYAY0                  1        6    0.17   MissFortune
Ardent87                    1        6    0.17   Lulu
Aveuz                       1        6    0.17   Gnar
Ballroggg                   1        6    0.17   Soraka
Bboyliljon                  1        6    0.17   Varus
Bestmouthjob                1        6    0.17   Janna
BlueMoonNA                  1        6    0.17   LeeSin
Bosreign                    1        6    0.17   TwistedFate
BreakerX                    1        6    0.17   Thresh
DRAATZ                      1        6    0.17   Braum
Dpstrat                     1        6    0.17   Nasus
Dxg                         1        6    0.17   Wukong
ECFIII                      1        6    0.17   Pantheon
ESGMojito                   1        6    0.17   Janna
EchoIsland                  1        6    0.17   Annie
EpsonLucas                  1        6    0.17   Nunu
FallenIshvallan             1        6    0.17   Leona
FeLSeN625                   1        6    0.17   Thresh
GodSol12                    1        6    0.17   Ryze
HakubaStarburne             1        6    0.17   Blitzcrank
ISHUXI                      1        6    0.17   Kha'Zix
InfiniteShmehh              1        6    0.17   Braum
ItzFitz                     1        6    0.17   Rengar
JumboSaltPretzel            1        6    0.17   Udyr
KRITjflow                   1        6    0.17   Wukong
KaLaKaTTa                   1        6    0.17   Graves
KhaosCr33pz                 1        6    0.17   Shen
KombatWombat                1        6    0.17   Thresh
Krazie                      1        6    0.17   Amumu
LegendRM                    1        6    0.17   Thresh
LickTheKitty                1        6    0.17   Shyvana
Lolipomf3                   1        6    0.17   Gangplank
LordYJ                      1        6    0.17   Nautilus
MTV2NickCannon              1        6    0.17   Rammus
MacimirKraft                1        6    0.17   Leona
Mdanger69                   1        6    0.17   Nautilus
MooseinurCaboose            1        6    0.17   Karma
Morink                      1        6    0.17   Janna
Mottondmarde                1        6    0.17   Leona
Nikoraw                     1        6    0.17   Malphite
NoGFNoBiggie                1        6    0.17   Volibear
Nuheb                       1        6    0.17   Nami
QcTeamFrank                 1        6    0.17   Azir
Ranstar                     1        6    0.17   Braum
Razherrt                    1        6    0.17   Caitlyn
RunningWithCat              1        6    0.17   Annie
RussianLover                1        6    0.17   Leona
SexyySloth                  1        6    0.17   Blitzcrank
Shaaaaaaaaaaark             1        6    0.17   Nautilus
Shiiina                     1        6    0.17   Blitzcrank
Sophnet1                    1        6    0.17   Vayne
SowaN10                     1        6    0.17   Leona
Spirk                       1        6    0.17   Vladimir
SquirtingTurttle            1        6    0.17   Teemo
StealthyMeerkat             1        6    0.17   Leona
Stuffy                      1        6    0.17   Karma
Sum18my2ooth                1        6    0.17   Lulu
Swordsyke                   1        6    0.17   Nunu
Talmadge                    1        6    0.17   Sejuani
Tanker626                   1        6    0.17   Sejuani
The1Truakrellion            1        6    0.17   Sona
TheCleverFoo1               1        6    0.17   Blitzcrank
TheLoneSupport              1        6    0.17   Azir
TonyG001                    1        6    0.17   Viktor
TouchurGpoint               1        6    0.17   Nasus
Triplebrow                  1        6    0.17   Thresh
UHCLSangKobe                1        6    0.17   JarvanIV
Ultorb                      1        6    0.17   Jayce
Vulken                      1        6    0.17   JarvanIV
XiaoKf                      1        6    0.17   Corki
YY96215840MingG             1        6    0.17   Wukong
Yiffypop                    1        6    0.17   Morgana
ZzMiniStrawberry            1        6    0.17   Galio
arumajiro006                1        6    0.17   Rammus
as109                       1        6    0.17   Blitzcrank
floyduck546                 1        6    0.17   Blitzcrank
germanpoteo                 1        6    0.17   Brand
h0rs3y                      1        6    0.17   Graves
iBrice                      1        6    0.17   Nautilus
instantmaii                 1        6    0.17   Kalista
justtryinitout              1        6    0.17   Annie
kevindavidly                1        6    0.17   Blitzcrank
lactosefree1                1        6    0.17   Nami
lv18Ahri                    1        6    0.17   Tryndamere
mcbigbud                    1        6    0.17   Graves
ohjayesimpson               1        6    0.17   Blitzcrank
panda72                     1        6    0.17   Pantheon
pshetters                   1        6    0.17   Thresh
thiscanlogin                1        6    0.17   Blitzcrank
tyllanak                    1        6    0.17   Graves
xInstinct                   1        6    0.17   Corki
xXTorksXx                   1        6    0.17   Twitch
xXxCRimsoNxDeViL            1        6    0.17   Leona
xlWASP                      1        6    0.17   Nami
xoRyaNDanceGD               1        6    0.17   Lulu
zombyslayer4                1        6    0.17   Caitlyn
BluntTrauma7                2       13    0.15   Blitzcrank
Bobaganoosh1226             2       13    0.15   JarvanIV
CaoUsister                  2       13    0.15   Leona
Dracalibur                  2       13    0.15   Leona
SKTT2FUCCKER                2       13    0.15   Vel'Koz
Wizconsin                   2       13    0.15   Irelia
autisticks                  2       13    0.15   Soraka
shocca                      2       13    0.15   Thresh
snickvlock                  2       13    0.15   Graves
Bloodghast33                2       14    0.14   Alistar
Daraky                      2       14    0.14   Leona
Sona0P                      2       14    0.14   Teemo
TSMPheenix                  2       14    0.14   Thresh
skyshark44                  2       14    0.14   Alistar
3itches                     1        7    0.14   Leona
ALov2Song                   1        7    0.14   LeeSin
ASproutling                 1        7    0.14   Lulu
BNRMataGabachos             1        7    0.14   Thresh
BestAnnieUSA                1        7    0.14   Riven
BlueFlyinggrab              1        7    0.14   JarvanIV
Blurlur                     1        7    0.14   Diana
Bouncerr                    1        7    0.14   Thresh
BuddleCuddies               1        7    0.14   Fiddlesticks
Candaron                    1        7    0.14   Sona
Carlooch                    1        7    0.14   Malzahar
Catwithtears                1        7    0.14   Nami
CdrePuddles                 1        7    0.14   Braum
Clara47                     1        7    0.14   Hecarim
Cnoized                     1        7    0.14   Janna
Codedogg                    1        7    0.14   Trundle
CptNutellace                1        7    0.14   Morgana
Critplank                   1        7    0.14   Thresh
Deconstructionis            1        7    0.14   Nautilus
DrShiraki                   1        7    0.14   Jinx
Edict13                     1        7    0.14   Vladimir
Eon4                        1        7    0.14   Nautilus
Evanshe                     1        7    0.14   Morgana
FluffyHairGuy               1        7    0.14   Pantheon
Frexd                       1        7    0.14   LeeSin
ImAPleb                     1        7    0.14   Dr.Mundo
Intrascope                  1        7    0.14   Caitlyn
JFroy                       1        7    0.14   Yorick
JIAYII                      1        7    0.14   Nami
JPBearr                     1        7    0.14   Yasuo
Jrourke                     1        7    0.14   Brand
Kaceyscool                  1        7    0.14   Kayle
Kobbeeeeeeeeeeee            1        7    0.14   Zed
LegendaryMaster             1        7    0.14   Leona
Luk002                      1        7    0.14   JarvanIV
MisterIncognitus            1        7    0.14   Morgana
MyShirtIsOff                1        7    0.14   Amumu
NMEDynex                    1        7    0.14   Soraka
Natthan                     1        7    0.14   Anivia
Ozferatu                    1        7    0.14   Nami
ParagonPath                 1        7    0.14   Zed
Persuasionz                 1        7    0.14   Gragas
Pinochurro                  1        7    0.14   Janna
RabbitSarah                 1        7    0.14   Sona
RageKingII                  1        7    0.14   Warwick
Riprexe                     1        7    0.14   Nami
Robleejake                  1        7    0.14   Thresh
Rufiooooo                   1        7    0.14   Thresh
RuthGyj                     1        7    0.14   Soraka
SIDZN                       1        7    0.14   Anivia
Sean1117                    1        7    0.14   Leona
Shinako                     1        7    0.14   Vayne
Sidewalker                  1        7    0.14   Blitzcrank
SimpleBread                 1        7    0.14   Riven
SputterFarts                1        7    0.14   Ashe
SuperBiceps                 1        7    0.14   Udyr
SuperDave14                 1        7    0.14   Vladimir
T0pLaneHer0                 1        7    0.14   Tryndamere
Taraminkadot                1        7    0.14   Morgana
Theoduss                    1        7    0.14   Kayle
TxPLegend                   1        7    0.14   Shaco
UbeRayRayy                  1        7    0.14   Soraka
UnholyLuther                1        7    0.14   Sion
VexVexLoJah                 1        7    0.14   Leona
Vinnieliu                   1        7    0.14   Sona
Woodory                     1        7    0.14   Warwick
WorldWarHulk                1        7    0.14   Blitzcrank
XCanticleX                  1        7    0.14   Heimerdinger
Xandriia                    1        7    0.14   Zyra
YouBurnEasy                 1        7    0.14   Nautilus
Zeenic                      1        7    0.14   Jinx
ZestyTreachery              1        7    0.14   Talon
aXysRage                    1        7    0.14   Leona
advillain                   1        7    0.14   Thresh
asuKadaj                    1        7    0.14   Ahri
blazenliver                 1        7    0.14   Leona
fancyFeet                   1        7    0.14   Thresh
fatalfears                  1        7    0.14   Udyr
lamSailorMoon               1        7    0.14   Morgana
mayday4bulls                1        7    0.14   Blitzcrank
notideal                    1        7    0.14   Sona
qweuytyqweuy                1        7    0.14   Thresh
rosayyyyyyyyyyyy            1        7    0.14   Fiddlesticks
spikegogo                   1        7    0.14   Rammus
theN0boDy                   1        7    0.14   Vel'Koz
theboltz                    1        7    0.14   Thresh
tjpu                        1        7    0.14   Nami
umichanx                    1        7    0.14   Thresh
wamilton                    1        7    0.14   Vi
wc415                       1        7    0.14   JarvanIV
yakuza9                     1        7    0.14   Braum
yukimusi                    1        7    0.14   Morgana
Chambermaid                 2       15    0.13   Katarina
ConatuDesiderii             2       15    0.13   Thresh
Diminaco                    2       15    0.13   Rengar
MrJanuary                   2       15    0.13   Sona
SpaceisPower                2       15    0.13   Morgana
nhokku                      2       15    0.13   Leona
shakur3                     2       15    0.13   Blitzcrank
JugOfMilk                   2       16    0.12   Lulu
NightmareRaven              2       16    0.12   Karma
Adead                       1        8    0.12   Thresh
AgentAbe                    1        8    0.12   Thresh
AisamaDX                    1        8    0.12   Thresh
Aranthol                    1        8    0.12   Ziggs
Arestella                   1        8    0.12   Wukong
AugustCaesar                1        8    0.12   Braum
AwwwIDied                   1        8    0.12   Draven
AxelGear                    1        8    0.12   Cho'Gath
BBBBrian                    1        8    0.12   Caitlyn
BigFellaOD                  1        8    0.12   Lucian
BlackBomberman              1        8    0.12   Braum
BlackMambaPh                1        8    0.12   Lissandra
BoBoAngela                  1        8    0.12   Malphite
CandyDale                   1        8    0.12   Draven
CaptainFizz                 1        8    0.12   Janna
ChanmingYRC                 1        8    0.12   Thresh
Chipotleyumyum              1        8    0.12   Fiddlesticks
Coord                       1        8    0.12   Morgana
CrissDeTBRNK                1        8    0.12   Fiddlesticks
DaddyCherry                 1        8    0.12   Jax
DeadshotVII                 1        8    0.12   Bard
EdgarFreemantle             1        8    0.12   Lucian
EternityEdam                1        8    0.12   Malphite
GodDamich                   1        8    0.12   Braum
GrandMasterII               1        8    0.12   Twitch
Gutterkid                   1        8    0.12   Karma
HeWhoWalksBelow             1        8    0.12   Graves
HeartofBacon                1        8    0.12   Thresh
HiPuff                      1        8    0.12   Sona
HoodOfDays                  1        8    0.12   Volibear
Hosay                       1        8    0.12   Braum
JaHLeBouK                   1        8    0.12   Syndra
JeffreyTheNoob              1        8    0.12   Leona
KABOOOM1                    1        8    0.12   Warwick
Lays0TransFat               1        8    0.12   Sion
Lousyjazz                   1        8    0.12   Bard
LqdLirca                    1        8    0.12   Thresh
Mahahahaha                  1        8    0.12   Morgana
Marimbamanshs               1        8    0.12   Leona
Mirage89                    1        8    0.12   Renekton
MrMewTBagin                 1        8    0.12   Annie
NoopsBob                    1        8    0.12   Alistar
Oisobagi                    1        8    0.12   Diana
Olisilo                     1        8    0.12   Vel'Koz
Organicfoods                1        8    0.12   Morgana
OtterBuddy                  1        8    0.12   Nautilus
PlayExpert                  1        8    0.12   Lux
Rellakan                    1        8    0.12   Leona
RilakKumatoy                1        8    0.12   Caitlyn
Scottlol                    1        8    0.12   Morgana
SexymanHair                 1        8    0.12   Anivia
Shade429                    1        8    0.12   Ezreal
ShadyyT                     1        8    0.12   Leona
SpudMuffin                  1        8    0.12   Thresh
THCVeelox                   1        8    0.12   Swain
TheJumper                   1        8    0.12   Lulu
Trycomb                     1        8    0.12   Shaco
UncIeJon                    1        8    0.12   Alistar
XxhamburglarxX              1        8    0.12   Gnar
iYasuoBot                   1        8    0.12   Nunu
izxle                       1        8    0.12   Lucian
kirito1kun                  1        8    0.12   Lux
lokho                       1        8    0.12   Pantheon
lookoutoo                   1        8    0.12   Blitzcrank
mandedisJ                   1        8    0.12   Karma
schaeff                     1        8    0.12   Ezreal
stopitdad                   1        8    0.12   Amumu
willff                      1        8    0.12   Leona
wjdwop56                    1        8    0.12   Thresh
yuastyle7                   1        8    0.12   Cho'Gath
Hend0g                      2       17    0.12   Vayne
2462153                     1        9    0.11   Irelia
3sTARsaNDAsUN               1        9    0.11   Dr.Mundo
ALOEthere                   1        9    0.11   Morgana
Agadir                      1        9    0.11   Janna
AnotherGodGinzi             1        9    0.11   Pantheon
BasedDolphin                1        9    0.11   Talon
BlakHaze                    1        9    0.11   Janna
BroManDude                  1        9    0.11   Blitzcrank
Bronntt                     1        9    0.11   Thresh
CaliBro420                  1        9    0.11   Taric
Capslockhero                1        9    0.11   LeBlanc
ClotJTL                     1        9    0.11   Leona
Dalno                       1        9    0.11   Zac
Demiciaaa                   1        9    0.11   Janna
DigitalSilencer             1        9    0.11   Ryze
FLTitan                     1        9    0.11   Thresh
Fleets                      1        9    0.11   Janna
Jirachier                   1        9    0.11   Leona
KhalBlackLotus              1        9    0.11   Rammus
Kirlia3284                  1        9    0.11   Morgana
Knightwalk3r                1        9    0.11   Blitzcrank
KuronoKokoro                1        9    0.11   Braum
Laine                       1        9    0.11   Vi
LeeSinatra                  1        9    0.11   Sion
Legendaryart                1        9    0.11   Caitlyn
LoooooooooL                 1        9    0.11   Draven
LordofFunkytown             1        9    0.11   Caitlyn
Madrabaj                    1        9    0.11   Amumu
Mirage7                     1        9    0.11   Teemo
MoistFantasy                1        9    0.11   Jinx
Mstrpwnr                    1        9    0.11   Malphite
OneForNagisa                1        9    0.11   Soraka
Phanterer                   1        9    0.11   Tryndamere
PikutheLOL                  1        9    0.11   Morgana
Propaganda619               1        9    0.11   Darius
QcPwned                     1        9    0.11   Renekton
RKLWOW                      1        9    0.11   Yasuo
RullTarvos                  1        9    0.11   Bard
ShadowFalke                 1        9    0.11   Leona
ShinkoMinori                1        9    0.11   Vel'Koz
SlampieceHawke              1        9    0.11   Darius
TaxesMcB                    1        9    0.11   Lulu
TidusZanarkand              1        9    0.11   Leona
Virg                        1        9    0.11   Taric
WalkingPwned                1        9    0.11   Blitzcrank
ZachAc                      1        9    0.11   Dr.Mundo
aiueaoi                     1        9    0.11   LeBlanc
chinEChin                   1        9    0.11   Thresh
duende                      1        9    0.11   Janna
huan007                     1        9    0.11   Jax
im7inch                     1        9    0.11   Malphite
kdakarmuh                   1        9    0.11   Sion
loripop                     1        9    0.11   Thresh
monkeywithaids              1        9    0.11   Gragas
muffugah                    1        9    0.11   Alistar
ohfaaaaaaahk                1        9    0.11   Blitzcrank
sandoz                      1        9    0.11   Thresh
shadowwing86                1        9    0.11   Morgana
thetigerblood               1        9    0.11   Renekton
tkto1986                    1        9    0.11   MissFortune
weafleft                    1        9    0.11   Jinx
Sexyazn                     2       19    0.11   Leona
Aumont27                    1       10    0.10   Ashe
Bruthalynch                 1       10    0.10   Blitzcrank
CitrustheSwagg              1       10    0.10   Braum
CrimsonFinch                1       10    0.10   Leona
Dakadoon                    1       10    0.10   Thresh
DeclaredWar                 1       10    0.10   Lulu
FarmerFlynn                 1       10    0.10   Blitzcrank
HOLYJupiter                 1       10    0.10   Blitzcrank
HTC520                      1       10    0.10   Jax
HypnaSynchrony              1       10    0.10   Thresh
IIIIIIIIIIIII5              1       10    0.10   Sivir
InstExplosion               1       10    0.10   TwistedFate
Kiraq                       1       10    0.10   Thresh
LadyRythe                   1       10    0.10   Morgana
Lvu                         1       10    0.10   Leona
Lygerix                     1       10    0.10   Annie
NoReflection1               1       10    0.10   Nidalee
OMGMikeC                    1       10    0.10   Leona
Pendra35                    1       10    0.10   Leona
PostageDue                  1       10    0.10   Leona
Ruthiless                   1       10    0.10   Soraka
SamuraiSenpaii              1       10    0.10   Sona
SerStoneheart               1       10    0.10   Lux
Sixxkitten                  1       10    0.10   Nautilus
SuperiorSaint               1       10    0.10   Morgana
Terokon                     1       10    0.10   Braum
Voax                        1       10    0.10   Thresh
WoGaKai                     1       10    0.10   Leona
XxavobelixqcxX              1       10    0.10   Alistar
andreilm                    1       10    0.10   Kennen
crackerjack182              1       10    0.10   Nautilus
gaialot                     1       10    0.10   Nautilus
hectorito                   1       10    0.10   Pantheon
j0papa                      1       10    0.10   Ahri
k11                         1       10    0.10   Graves
kunisu                      1       10    0.10   Maokai
luckyseven77                1       10    0.10   Braum
someloveu                   1       10    0.10   Riven
xtahoe                      1       10    0.10   Blitzcrank
Amatsuki1                   1       11    0.09   Orianna
AnOldAlias                  1       11    0.09   Sona
BlueBasket                  1       11    0.09   Thresh
BornoftheSun                1       11    0.09   Jax
GodsGunslinger              1       11    0.09   Leona
Hammerinx                   1       11    0.09   Sona
HighWitness                 1       11    0.09   Nautilus
InGamity                    1       11    0.09   Leona
JamalCooper                 1       11    0.09   Leona
Jwallz                      1       11    0.09   Thresh
LIVERP00L                   1       11    0.09   JarvanIV
Lingking619                 1       11    0.09   Leona
Michaelodeon                1       11    0.09   Thresh
Penguinicorn                1       11    0.09   Braum
Relikk                      1       11    0.09   Leona
RumpleForekin               1       11    0.09   Thresh
TemkaMGL                    1       11    0.09   Thresh
ToxicRoxonor                1       11    0.09   Rammus
Venteus                     1       11    0.09   Taric
XPoonSauceX                 1       11    0.09   Leona
YinYang2011                 1       11    0.09   Udyr
fengkang                    1       11    0.09   Tryndamere
hyjeremy                    1       11    0.09   Leona
mdw9                        1       11    0.09   Annie
Disbelief                   1       12    0.08   Thresh
Elysium7                    1       12    0.08   Morgana
Kaara                       1       12    0.08   Annie
Mangzane                    1       12    0.08   Sejuani
MightyVengence              1       12    0.08   Warwick
MomINotHungry               1       12    0.08   Nautilus
PimpinMcfattyMan            1       12    0.08   Sion
SimplyRenekton              1       12    0.08   Maokai
TrinTin                     1       12    0.08   Fiddlesticks
Veova                       1       12    0.08   Skarner
XxkillersOPxX               1       12    0.08   Taric
coolkidnumber1              1       12    0.08   Leona
iLoveYou2                   1       12    0.08   Annie
wckRose                     1       12    0.08   Sona
xShadowkami                 1       12    0.08   Pantheon
BlueOzora                   1       13    0.08   Jinx
IBLAZEI                     1       13    0.08   Thresh
IMPblackbelt                1       13    0.08   Thresh
IronAvaa                    1       13    0.08   Morgana
SirenNA                     1       13    0.08   Braum, Nautilus
TFitsRENCE                  1       13    0.08   Teemo
UNCLE18isZZY                1       13    0.08   JarvanIV
pattymeltz                  1       13    0.08   Vi
hellward                    1       14    0.07   Leona
i10010110i                  1       14    0.07   Sejuani
Frostbyrne                  1       15    0.07   Thresh
LaKeA                       1       15    0.07   Blitzcrank
LeeroyBrown                 1       15    0.07   Janna
GGod                        1       16    0.06   Singed
russiankid789               1       17    0.06   Sona
MKHooN                      1       18    0.06   Leona
chaosbaby04                 1       22    0.05   Annie
BarbaraWalters              0        0    0.00   Udyr
Blutz18                     0        0    0.00   MissFortune
ChipotleILoveYou            0        0    0.00   Bard
Cu1ex                       0        0    0.00   Teemo
Dist4ntS                    0        0    0.00   Thresh
DrZombie90210               0        0    0.00   Janna
FibNan                      0        0    0.00   Rek'Sai
GAYmerZee                   0        0    0.00   Maokai
Godcrash                    0        0    0.00   Ashe
Hehateme                    0        0    0.00   Hecarim
HellsHelper                 0        0    0.00   Yasuo
JuicyBottoms                0        0    0.00   TwistedFate
Katrinya                    0        0    0.00   Soraka
LiIIian                     0        0    0.00   Dr.Mundo
LmfaoWatIf                  0        0    0.00   Malzahar
LowestELOCaitlyn            0        0    0.00   Janna
MC4sided                    0        0    0.00   Caitlyn
NeGaMai                     0        0    0.00   MissFortune
Obamayself                  0        0    0.00   Graves
Octocycle                   0        0    0.00   Kennen
Odwala                      0        0    0.00   Maokai
PenguinsRFish               0        0    0.00   Gnar
Presteej                    0        0    0.00   Evelynn
PurFire                     0        0    0.00   Vi
Ravenscraft                 0        0    0.00   Bard
Rue84                       0        0    0.00   Lux
ScorpioQL                   0        0    0.00   Lux
SharkToDaNado               0        0    0.00   Blitzcrank
SmokinEmOut                 0        0    0.00   Udyr
SouthernGoods               0        0    0.00   Shen
Tasiavu                     0        0    0.00   Caitlyn
TheProtege123               0        0    0.00   Janna
gnomon1729                  0        0    0.00   Heimerdinger
iNutonButts                 0        0    0.00   Thresh
judge567                    0        0    0.00   Blitzcrank
keeeepgoing                 0        0    0.00   Sona
mafiandrei                  0        0    0.00   Alistar
manebjaelke                 0        0    0.00   Thresh
minju                       0        0    0.00   Janna
mosmaru                     0        0    0.00   Blitzcrank
mzBC9yiwzv                  0        0    0.00   Amumu
osakei1024                  0        0    0.00   Soraka
partypooper808              0        0    0.00   Ziggs
the24baller                 0        0    0.00   Warwick
tinhtinh0511                0        0    0.00   Brand
tungnguyen                  0        0    0.00   Taric
ysotense                    0        0    0.00   Kog'Maw
AZNDEVIL                    0        1    0.00   Morgana
AppleSexy                   0        1    0.00   Leona
BearGrylls                  0        1    0.00   Bard
Brendebomber                0        1    0.00   Alistar
CashLeeMoney                0        1    0.00   Ezreal
CastadoW                    0        1    0.00   Warwick
CrystalTeemo                0        1    0.00   Kayle
ExcaliburX                  0        1    0.00   Leona
Farlitebee                  0        1    0.00   Nami
FleetF0xes                  0        1    0.00   Lucian
Hympert                     0        1    0.00   Janna
ILoveGwenStacy              0        1    0.00   Graves
IZBEAST3                    0        1    0.00   Annie
Kauwilly                    0        1    0.00   Annie
LoLchanchan                 0        1    0.00   Nami
LuffyDMoney                 0        1    0.00   Morgana
Mengji                      0        1    0.00   Blitzcrank
Mylowe                      0        1    0.00   Sona
PRoXHeiMO                   0        1    0.00   Nasus
PeachyPeachy                0        1    0.00   Zyra
Penetrator1987              0        1    0.00   Blitzcrank
PlaineBlack                 0        1    0.00   Leona
Sempercyrano                0        1    0.00   Sivir
Slurpyyy                    0        1    0.00   Nunu
SongkyKong                  0        1    0.00   Corki
TETApple                    0        1    0.00   Nunu
Temitopex                   0        1    0.00   Dr.Mundo
YouTastePurple              0        1    0.00   Nami
dumanigguh                  0        1    0.00   Ahri
epitaphster1                0        1    0.00   Janna
imperivl                    0        1    0.00   Akali
kiro703                     0        1    0.00   Zyra
popothefish                 0        1    0.00   Blitzcrank
saibihehe                   0        1    0.00   Caitlyn
200dangudama                0        2    0.00   Lulu
2BAMMO                      0        2    0.00   Leona
AKABagz                     0        2    0.00   Lulu
AWaifuPillow                0        2    0.00   Shaco
Bojaangls                   0        2    0.00   Bard
Cerberus132                 0        2    0.00   Leona
ChrisPubis                  0        2    0.00   Volibear
DoubleMint                  0        2    0.00   Jinx
DragonLevel                 0        2    0.00   Brand
ECup                        0        2    0.00   Nami
EQ                          0        2    0.00   Lulu
EzrealMaestro               0        2    0.00   Ezreal
FirstTimeRank               0        2    0.00   Katarina
FkAnime                     0        2    0.00   Blitzcrank
Flyer02                     0        2    0.00   Riven
FrenzoRenzo                 0        2    0.00   Udyr
GoopSalad                   0        2    0.00   Soraka
Hurseytu                    0        2    0.00   Janna
Iryamar                     0        2    0.00   Thresh
JNapoleon                   0        2    0.00   Jayce
Jadens02                    0        2    0.00   Blitzcrank
Kforget                     0        2    0.00   Gangplank
MarcheSabre                 0        2    0.00   Soraka
MazterBaiter                0        2    0.00   Leona
MooPet                      0        2    0.00   Leona
Negrow                      0        2    0.00   Aatrox
NoFlyZone                   0        2    0.00   Janna
Norvech                     0        2    0.00   Dr.Mundo
ProdigiousPhish             0        2    0.00   Sejuani
ReyaDawnbringer             0        2    0.00   Caitlyn
SFXRAIDER98                 0        2    0.00   Janna
SKTT1Jesus                  0        2    0.00   Ezreal
Sharpcarrot                 0        2    0.00   Sivir
SirBort                     0        2    0.00   Leona
SmasherMcGee                0        2    0.00   Rumble
UguuNanairo                 0        2    0.00   Leona
Vae                         0        2    0.00   Blitzcrank
XcX                         0        2    0.00   Udyr
ZileanAllegre               0        2    0.00   Trundle
apnij                       0        2    0.00   Malphite
fnabe                       0        2    0.00   Taric
fukyeaaa                    0        2    0.00   Graves
op10                        0        2    0.00   Karma
piggywithwings              0        2    0.00   Morgana
psychoCHA                   0        2    0.00   Leona
saltyboots                  0        2    0.00   Nami
spertalis                   0        2    0.00   Udyr
squallxK                    0        2    0.00   Cho'Gath
varisutor                   0        2    0.00   Nasus
xXxJ0RD4NxXx                0        2    0.00   Pantheon
Akai                        0        3    0.00   Nami
Akazora                     0        3    0.00   Nautilus
BL00DEDGE                   0        3    0.00   Nautilus
BeastlyBuster               0        3    0.00   Leona
BenHusband                  0        3    0.00   JarvanIV
BigFatElmo                  0        3    0.00   Yorick
Biigjuicy                   0        3    0.00   Sona
BlGsexy                     0        3    0.00   Lulu
Blind1410                   0        3    0.00   Thresh
Blokpantha                  0        3    0.00   Morgana
CHINAFengshao               0        3    0.00   MasterYi
CarryNOTSUPPORT             0        3    0.00   Morgana
Cashe666                    0        3    0.00   Leona
D0NGH0                      0        3    0.00   Gragas
D2pK                        0        3    0.00   Taric
DarkWriter760               0        3    0.00   Leona
DrowningSailor              0        3    0.00   Morgana
Eazzel                      0        3    0.00   Lulu
Forbiddence                 0        3    0.00   Thresh
Gakhao                      0        3    0.00   Blitzcrank
GetSmoke420                 0        3    0.00   Katarina
GhostingYou32               0        3    0.00   Nautilus
GxAce                       0        3    0.00   Morgana
HazeElJefe                  0        3    0.00   Gragas
IFedTheEnemy                0        3    0.00   Riven
IMASEALARPARPARP            0        3    0.00   Braum
JGallant                    0        3    0.00   Bard
Jacmert                     0        3    0.00   Janna
K1Union                     0        3    0.00   Sona
KEOVER                      0        3    0.00   Amumu
KIUv3v                      0        3    0.00   Teemo
KillaChriis                 0        3    0.00   Braum
Kiragami                    0        3    0.00   Janna
KuchikiTaichou              0        3    0.00   Janna
KuyahAlann                  0        3    0.00   Annie
LILJAYZ                     0        3    0.00   JarvanIV
LegionFTS                   0        3    0.00   Alistar
Librafy                     0        3    0.00   Katarina
MARSWARDEN                  0        3    0.00   Amumu
MakoThinking                0        3    0.00   Janna
MarshallEden                0        3    0.00   Soraka
McFluffy                    0        3    0.00   Thresh
Moch                        0        3    0.00   Leona
Mojumoju                    0        3    0.00   Soraka
OhhRay                      0        3    0.00   Gnar
